photo_id,owner,URL,latitude,longitude,accuracy,site,year,datetaken_doy,date,month,daymet_sdd,daymet_dl,daymet_spring_t,gs_start,gs_end,gap_lc_code,elev_m,is_useful_pheno,has_flower,note
6170497773,26932384@N06,http://flickr.com/photos/26932384@N06/6170497773,37.19567,-118.7893,16,KettleRidge,2011,239,8/27/11,8,198,46656,9.045751634,154,278,181,2746.46,Y,N,
8512171339,26932384@N06,http://flickr.com/photos/26932384@N06/8512171339,38.02929,-107.6534,16,SanJuanMountains,2012,277,10/3/12,10,185,41126,11.49673203,149,281,151,3030.79,N,N,
17397007701,26980628@N08,http://flickr.com/photos/26980628@N08/17397007701,45.96912,-123.6854,16,SaddleMountain,2015,122,5/2/15,5,0,51149,13.61111111,0,364,319,1002.38,Y,Y,
21991911011,27068754@N05,http://flickr.com/photos/27068754@N05/21991911011,33.81282,-116.6383,16,SanJacintoMountains,2015,277,10/4/15,10,135,41472,14.25163399,156,307,539,2610.57,N,N,
23158264451,27068754@N05,http://flickr.com/photos/27068754@N05/23158264451,40.53662,-121.5617,16,LassenPeak,2015,184,7/3/15,7,108,53568,15.66666667,105,308,581,1802.76,Y,N,
28302577462,27068754@N05,http://flickr.com/photos/27068754@N05/28302577462,40.52781,-121.5645,16,LassenPeak,2016,185,7/3/16,7,150,53222,13.64379085,116,277,278,1794.7,Y,N,
28407570835,27068754@N05,http://flickr.com/photos/27068754@N05/28407570835,40.53106,-121.562,16,LassenPeak,2016,185,7/3/16,7,146,53222,13.9379085,116,277,581,1795.1,N,N,
9337452419,27068754@N05,http://flickr.com/photos/27068754@N05/9337452419,43.76695,-110.7483,16,GrandTetons,2013,189,7/8/13,7,184,54259,8.493464052,123,277,491,2199.12,Y,N,
9444722398,27068754@N05,http://flickr.com/photos/27068754@N05/9444722398,48.79691,-113.6557,16,GlacierNationalPark,2013,193,7/12/13,7,168,56333,9.035947712,121,276,311,1508.89,N,N,
7853724824,27091424@N07,http://flickr.com/photos/27091424@N07/7853724824,45.17121,-117.373,14,WallowaMountains,2012,232,8/19/12,8,262,49075,4.490196078,171,277,151,2311.28,N,N,
28119126143,27104447@N05,http://flickr.com/photos/27104447@N05/28119126143,41.35946,-106.2936,15,MedicineBow,2016,201,7/19/16,7,274,52531,5.359477124,144,277,315,3294.67,Y,Y,
21358087808,27124496@N08,http://flickr.com/photos/27124496@N08/21358087808,36.30597,-115.6783,16,SpringMountains,2014,170,6/19/14,6,95,52186,12.33006536,131,305,280,2646.9,N,N,
21358756399,27124496@N08,http://flickr.com/photos/27124496@N08/21358756399,36.25786,-115.6451,16,SpringMountains,2014,170,6/19/14,6,39,52186,14.87254902,93,306,183,2302.37,N,N,
5211857569,27154255@N06,http://flickr.com/photos/27154255@N06/5211857569,36.6096,-118.7521,16,Sequoia,2010,331,11/27/10,11,211,34906,10.84313725,144,312,175,2156.5,Y,N,
3791885928,27162331@N02,http://flickr.com/photos/27162331@N02/3791885928,40.44099,-105.7541,16,RockyMountainPark,2009,216,8/4/09,8,274,50458,4.12745098,133,264,549,3588.48,Y,N,
4874891374,27174440@N05,http://flickr.com/photos/27174440@N05/4874891374,42.935202,-122.048664,15,CraterLake,2010,217,8/5/10,8,274,51149,4.022875817,149,298,308,2400.93,N,N,
3960302359,27205052@N05,http://flickr.com/photos/27205052@N05/3960302359,42.910847,-122.143088,16,CraterLake,2009,220,8/8/09,8,256,50458,6.699346405,140,272,308,2170.79,Y,N,
8424736554,27285382@N03,http://flickr.com/photos/27285382@N03/8424736554,35.82296,-105.7718,16,LakePeak,2013,27,1/27/13,1,140,36288,10.45424837,123,278,151,3288.66,N,N,
17206736605,27403057@N04,http://flickr.com/photos/27403057@N04/17206736605,45.96898,-123.6854,16,SaddleMountain,2015,109,4/19/15,4,0,48730,13.61111111,0,364,319,1002.43,N,N,
5628023275,27403057@N04,http://flickr.com/photos/27403057@N04/5628023275,38.84883,-104.9608,16,PikesPeak,2011,100,4/10/11,4,139,45965,12.26797386,125,281,272,2542.73,Y,N,
5628038245,27403057@N04,http://flickr.com/photos/27403057@N04/5628038245,38.83667,-105.0422,16,PikesPeak,2011,100,4/10/11,4,230,45965,2.60130719,172,250,549,4217.1,Y,N,
15017538574,27442357@N04,http://flickr.com/photos/27442357@N04/15017538574,35.21435,-106.4295,14,SandiaMountains,2014,299,10/26/14,10,76,38707,14.58496732,119,316,155,2897.26,N,N,
8059930680,27469854@N03,http://flickr.com/photos/27469854@N03/8059930680,35.77112,-105.8082,16,LakePeak,2012,270,9/26/12,9,111,42163,12.56862745,107,300,315,2987.1,Y,N,
8070380445,27469854@N03,http://flickr.com/photos/27469854@N03/8070380445,35.76869,-105.8079,16,LakePeak,2012,268,9/24/12,9,111,42509,12.56862745,107,300,148,2982.09,Y,N,
8110627188,27469854@N03,http://flickr.com/photos/27469854@N03/8110627188,35.76858,-105.8081,16,LakePeak,2012,268,9/24/12,9,111,42509,12.56862745,107,300,148,2971.97,Y,N,
12890467504,27668732@N07,http://flickr.com/photos/27668732@N07/12890467504,35.24159,-111.5963,16,HumphreysPeak,2013,277,10/4/13,10,147,41472,13.17973856,130,271,315,2809.21,Y,N,
3701418294,27668732@N07,http://flickr.com/photos/27668732@N07/3701418294,40.66343,-115.4396,16,RubyMountains,2009,172,6/21/09,6,150,53568,10.4379085,119,274,581,2202.74,N,N,
9585344771,27668732@N07,http://flickr.com/photos/27668732@N07/9585344771,35.34483,-111.6783,16,HumphreysPeak,2012,275,10/1/12,10,263,41472,6.137254902,168,259,549,3833.47,N,N,
9642998639,27675566@N08,http://flickr.com/photos/27675566@N08/9642998639,44.91953,-110.4128,16,NorthYellowstone,2013,243,8/31/13,8,134,47002,10.66339869,122,277,323,1891.57,N,N,
30129690244,27720588@N02,http://flickr.com/photos/27720588@N02/30129690244,47.98665,-123.5227,14,OlympicMountains,2016,296,10/22/16,10,82,36288,8.029411765,104,332,147,1569.85,N,N,
33345628612,27720588@N02,http://flickr.com/photos/27720588@N02/33345628612,45.96361,-123.6866,15,SaddleMountain,2016,88,3/28/16,3,0,44582,13.59477124,3,341,168,613.07,Y,N,
9537964665,27727337@N04,http://flickr.com/photos/27727337@N04/9537964665,31.91046,-109.1483,16,ChiricahuaMountains,2013,213,8/1/13,8,61,48730,25.03594771,60,329,462,1464.49,N,N,
3854428467,27757884@N06,http://flickr.com/photos/27757884@N06/3854428467,42.95665,-122.048339,16,CraterLake,2009,234,8/22/09,8,254,48384,7.189542484,140,272,551,2018.83,Y,N,
5381608277,27776550@N04,http://flickr.com/photos/27776550@N04/5381608277,36.24592,-115.6413,15,SpringMountains,2010,202,7/21/10,7,185,50803,9.650326797,145,299,146,2763.65,Y,N,
5382200230,27776550@N04,http://flickr.com/photos/27776550@N04/5382200230,36.24592,-115.6413,15,SpringMountains,2010,202,7/21/10,7,185,50803,9.650326797,145,299,146,2763.65,Y,N,
3880461505,27863613@N07,http://flickr.com/photos/27863613@N07/3880461505,39.58594,-105.645,15,GraysPeak,2009,188,7/7/09,7,274,52877,1.653594771,153,264,549,4238.37,Y,N,
7318291720,27971853@N00,http://flickr.com/photos/27971853@N00/7318291720,43.59719,-110.8707,16,GrandTetons,2012,154,6/2/12,6,246,54259,6.928104575,161,277,503,3174.77,N,N,
11847333356,27985945@N00,http://flickr.com/photos/27985945@N00/11847333356,40.46422,-121.4506,14,LassenPeak,2013,243,8/31/13,8,128,46656,11.85294118,144,268,550,2283.33,Y,N,
19226885551,27985945@N00,http://flickr.com/photos/27985945@N00/19226885551,39.01692,-114.2654,14,GreatBasinNationalPark,2015,52,2/21/15,2,102,38707,11.32679739,117,303,184,2599.26,Y,N,
29573473471,27985945@N00,http://flickr.com/photos/27985945@N00/29573473471,43.79471,-110.696,15,GrandTetons,2016,172,6/20/16,6,191,54950,11.05555556,133,286,491,2129.04,Y,Y,
3883221988,28096801@N05,http://flickr.com/photos/28096801@N05/3883221988,35.79651,-105.8014,16,LakePeak,2009,213,8/1/09,8,136,49766,9.392156863,109,265,315,3155.28,Y,Y,
3885850598,28096801@N05,http://flickr.com/photos/28096801@N05/3885850598,43.77646,-114.5,16,SawtoothRange,2009,224,8/12/09,8,152,50112,11.29084967,133,273,270,1975.72,N,N,
5558578905,28149605@N07,http://flickr.com/photos/28149605@N07/5558578905,32.00906,-109.3227,14,ChiricahuaMountains,2011,74,3/15/11,3,65,42509,20.80065359,122,312,358,2038.26,N,N,
7796675856,28154821@N02,http://flickr.com/photos/28154821@N02/7796675856,43.78398,-110.7276,16,GrandTetons,2012,178,6/26/12,6,169,54950,10.80065359,128,278,149,2093.98,Y,N,
7641324268,28156071@N00,http://flickr.com/photos/28156071@N00/7641324268,40.4575,-121.5025,16,LassenPeak,2012,202,7/20/12,7,274,52186,8.019607843,200,280,550,2492.03,N,N,
7641372492,28156071@N00,http://flickr.com/photos/28156071@N00/7641372492,40.45583,-121.4835,16,LassenPeak,2012,203,7/21/12,7,274,51840,9.369281046,176,282,278,2265.09,Y,N,
16696169441,28183637@N08,http://flickr.com/photos/28183637@N08/16696169441,34.28502,-117.6333,15,SanGabrielMountains,2015,51,2/20/15,2,145,39398,10.19934641,142,277,516,2857.85,Y,N,
14779168798,28190244@N08,http://flickr.com/photos/28190244@N08/14779168798,48.69417,-113.7254,16,GlacierNationalPark,2011,212,7/31/11,7,274,53568,4.434640523,138,287,502,2081.62,Y,N,
8001457616,28202452@N04,http://flickr.com/photos/28202452@N04/8001457616,40.38434,-105.5432,15,RockyMountainPark,2012,259,9/15/12,9,98,43891,13.4379085,129,279,491,2357.1,N,N,
29176249221,28215130@N00,http://flickr.com/photos/28215130@N00/29176249221,42.870875,-122.179967,16,CraterLake,2016,225,8/12/16,8,175,49766,9.447712418,118,321,174,1883.36,N,N,
3936482780,28236328@N00,http://flickr.com/photos/28236328@N00/3936482780,37.15425,-119.0395,16,KettleRidge,2009,199,7/18/09,7,244,51149,6.156862745,158,272,550,3133.18,N,N,
6273638260,28236328@N00,http://flickr.com/photos/28236328@N00/6273638260,36.56987,-118.676,16,Sequoia,2011,239,8/27/11,8,230,46656,8.516339869,157,278,159,2336.12,N,N,
5031226299,28242053@N08,http://flickr.com/photos/28242053@N08/5031226299,38.67281,-120.1278,14,LakeTahoe,2010,249,9/6/10,9,207,45274,9.826797386,148,299,489,2214.66,Y,N,
5121741816,28283328@N04,http://flickr.com/photos/28283328@N04/5121741816,44.9129,-110.39,14,NorthYellowstone,2010,265,9/22/10,9,159,42854,10.41176471,143,285,581,1909.17,Y,Y,
6132335919,28283328@N04,http://flickr.com/photos/28283328@N04/6132335919,44.90192,-110.3938,15,NorthYellowstone,2010,266,9/23/10,9,170,42854,9.663398693,143,285,581,1981.23,Y,N,
8633442838,28283328@N04,http://flickr.com/photos/28283328@N04/8633442838,43.76768,-110.7178,14,GrandTetons,2012,151,5/30/12,5,169,53914,10.89542484,129,278,579,2071.41,Y,N,
4863141215,28288950@N00,http://flickr.com/photos/28288950@N00/4863141215,36.26938,-115.6609,15,SpringMountains,2010,217,8/5/10,8,168,49421,10.66013072,144,299,183,2550.61,Y,Y,
30819942483,28364885@N02,http://flickr.com/photos/28364885@N02/30819942483,44.47693,-121.8852,16,TheSisters,2016,199,7/17/16,7,107,53914,10.5620915,117,336,151,1567.59,N,N,
28661417432,28423283@N00,http://flickr.com/photos/28423283@N00/28661417432,40.53627,-115.4687,16,RubyMountains,2015,320,11/16/15,11,130,34906,11.62418301,117,307,152,2505.9,N,N,
14454575876,28435100@N00,http://flickr.com/photos/28435100@N00/14454575876,48.71954,-121.1214,16,NorthCascades,2014,172,6/21/14,6,0,57370,12.65686275,61,317,579,368.64,N,N,
14957267788,28435100@N00,http://flickr.com/photos/28435100@N00/14957267788,46.90444,-121.5015,16,MountRainier,2014,247,9/4/14,9,200,46656,4.758169935,130,300,147,1910.25,N,N,
15140057846,28435100@N00,http://flickr.com/photos/28435100@N00/15140057846,47.03565,-121.8225,16,MountRainier,2014,249,9/6/14,9,61,46310,6.045751634,81,315,167,1631.09,Y,N,
18802888074,28435100@N00,http://flickr.com/photos/28435100@N00/18802888074,46.86762,-121.5116,16,MountRainier,2015,185,7/4/15,7,138,55987,9.549019608,126,307,147,1712.61,Y,Y,
8114611817,28464326@N00,http://flickr.com/photos/28464326@N00/8114611817,35.76966,-105.8092,16,LakePeak,2011,274,10/1/11,10,125,41818,11.50980392,140,281,155,2951.54,N,N,
9638532301,28468313@N07,http://flickr.com/photos/28468313@N07/9638532301,37.18515,-118.6206,16,KettleRidge,2012,271,9/27/12,9,165,42163,11.32026144,157,284,550,3171.76,N,N,
28236142631,28474162@N00,http://flickr.com/photos/28474162@N00/28236142631,37.59989,-119.0175,16,Yosemite,2016,196,7/14/16,7,191,51840,11.24183007,145,267,550,2923.06,N,N,
29751761375,28484683@N05,http://flickr.com/photos/28484683@N05/29751761375,37.73786,-119.147,16,Yosemite,2016,255,9/11/16,9,203,44582,10.06862745,145,267,278,2995.19,Y,N,
7762739238,28484683@N05,http://flickr.com/photos/28484683@N05/7762739238,37.16879,-118.645,16,KettleRidge,2012,220,8/7/12,8,180,49075,10.36928105,158,284,550,3346.25,Y,Y,
9490880151,28484683@N05,http://flickr.com/photos/28484683@N05/9490880151,37.19191,-118.6665,16,KettleRidge,2013,217,8/5/13,8,132,49421,5.794117647,172,261,550,3876.9,N,N,
9493671736,28484683@N05,http://flickr.com/photos/28484683@N05/9493671736,37.20668,-118.6455,16,KettleRidge,2013,216,8/4/13,8,131,49766,8.450980392,147,264,550,3483.18,Y,N,
9493712738,28484683@N05,http://flickr.com/photos/28484683@N05/9493712738,37.18142,-118.7053,16,KettleRidge,2013,218,8/6/13,8,131,49421,8.31372549,147,264,550,3387.92,Y,Y,
15045671516,28499865@N07,http://flickr.com/photos/28499865@N07/15045671516,31.88467,-109.2064,16,ChiricahuaMountains,2014,219,8/7/14,8,0,48384,23.09803922,37,322,358,1648.74,N,N,
4910597679,28509896@N05,http://flickr.com/photos/28509896@N05/4910597679,40.47227,-121.4927,15,LassenPeak,2010,229,8/17/10,8,274,48730,7.016339869,215,232,584,2547.77,Y,Y,
9212434842,28539052@N03,http://flickr.com/photos/28539052@N03/9212434842,43.76442,-110.817,16,GrandTetons,2013,171,6/20/13,6,195,54950,7.506535948,123,276,151,2390.28,Y,Y,
25771751736,28578541@N08,http://flickr.com/photos/28578541@N08/25771751736,48.69763,-113.6995,16,GlacierNationalPark,2014,247,9/4/14,9,266,46656,4.209150327,132,253,582,1930.18,Y,Y,
25771804556,28578541@N08,http://flickr.com/photos/28578541@N08/25771804556,48.68965,-113.5569,16,GlacierNationalPark,2014,247,9/4/14,9,146,46656,7.663398693,132,275,314,1437.58,N,N,
7584350512,28585409@N04,http://flickr.com/photos/28585409@N04/7584350512,45.274,-117.3126,16,WallowaMountains,2012,194,7/12/12,7,165,54605,8.761437908,132,277,549,1772.23,N,N,
4908483769,28763110@N07,http://flickr.com/photos/28763110@N07/4908483769,45.02555,-116.0618,16,BrundageMountain,2010,226,8/14/10,8,110,50112,10.08496732,127,312,270,1531.35,Y,N,
4031038536,28767812@N03,http://flickr.com/photos/28767812@N03/4031038536,44.9105,-110.4045,16,NorthYellowstone,2009,291,10/18/09,10,142,38016,9.954248366,141,275,581,1943.43,Y,N,
3788139082,28839196@N00,http://flickr.com/photos/28839196@N00/3788139082,44.15235,-121.7714,16,TheSisters,2009,213,8/1/09,8,274,51840,3.192810458,189,226,554,2511.71,Y,N,
4600377415,28839196@N00,http://flickr.com/photos/28839196@N00/4600377415,44.07098,-121.6948,16,TheSisters,2010,128,5/8/10,5,274,51494,4.18627451,183,239,551,2272.52,N,N,
4967033112,28839196@N00,http://flickr.com/photos/28839196@N00/4967033112,44.33262,-121.8382,16,TheSisters,2010,247,9/4/10,9,198,46310,4.591503268,147,239,533,2303.33,N,N,
6470324935,28839196@N00,http://flickr.com/photos/28839196@N00/6470324935,44.40169,-121.8821,16,TheSisters,2011,324,11/20/11,11,132,33178,6.483660131,121,297,174,1735.45,N,N,
6470355233,28839196@N00,http://flickr.com/photos/28839196@N00/6470355233,44.40169,-121.8821,16,TheSisters,2011,324,11/20/11,11,132,33178,6.483660131,121,297,174,1735.45,Y,N,
4888441927,28903276@N00,http://flickr.com/photos/28903276@N00/4888441927,36.30664,-115.678,15,SpringMountains,2010,224,8/12/10,8,175,48384,9.980392157,145,299,280,2645.43,N,N,
10059125255,28907827@N06,http://flickr.com/photos/28907827@N06/10059125255,40.34351,-105.584,16,RockyMountainPark,2013,217,8/5/13,8,164,50458,11.0620915,125,278,158,2463.66,N,N,
7445061294,28907827@N06,http://flickr.com/photos/28907827@N06/7445061294,38.84045,-105.0423,16,PikesPeak,2012,171,6/19/12,6,175,52877,4.552287582,168,257,549,4295.06,Y,N,
9541334763,28907827@N06,http://flickr.com/photos/28907827@N06/9541334763,38.82383,-105.0285,14,PikesPeak,2013,213,8/1/13,8,188,50458,4.846405229,141,270,549,3797.31,N,N,
9541380649,28907827@N06,http://flickr.com/photos/28907827@N06/9541380649,38.84045,-105.0423,16,PikesPeak,2013,213,8/1/13,8,209,50458,2.931372549,151,266,549,4295.06,N,N,
9795851276,28907827@N06,http://flickr.com/photos/28907827@N06/9795851276,40.31363,-105.6469,14,RockyMountainPark,2013,217,8/5/13,8,190,50458,7.369281046,129,270,149,2891.82,N,N,
28938382570,28935188@N00,http://flickr.com/photos/28935188@N00/28938382570,40.4633,-121.5099,16,LassenPeak,2016,227,8/14/16,8,274,49075,9.104575163,168,258,550,2498.61,Y,N,
28118041703,29002201@N06,http://flickr.com/photos/29002201@N06/28118041703,46.89502,-121.502,16,MountRainier,2016,213,7/31/16,7,206,52877,6.81372549,167,285,147,1756.59,Y,Y,
3738206804,29025043@N08,http://flickr.com/photos/29025043@N08/3738206804,36.273,-115.6932,16,SpringMountains,2009,35,2/4/09,2,196,36979,5.849673203,163,273,323,3486.24,Y,N,
5581318265,29025043@N08,http://flickr.com/photos/29025043@N08/5581318265,36.26407,-115.6851,16,SpringMountains,2009,70,3/11/09,3,202,41472,5.486928105,163,273,146,3196.62,Y,Y,
9062745005,29043563@N00,http://flickr.com/photos/29043563@N00/9062745005,48.77424,-121.0583,14,NorthCascades,2013,167,6/16/13,6,0,57370,12.75163399,83,324,579,490.11,Y,N,
9064859214,29043563@N00,http://flickr.com/photos/29043563@N00/9064859214,48.77424,-121.0583,14,NorthCascades,2013,167,6/16/13,6,0,57370,12.75163399,83,324,579,490.11,N,N,
9125246755,29043563@N00,http://flickr.com/photos/29043563@N00/9125246755,48.77531,-121.0616,14,NorthCascades,2013,173,6/22/13,6,0,57370,12.75163399,83,324,136,492.21,Y,N,
5036814590,29130941@N03,http://flickr.com/photos/29130941@N03/5036814590,39.09835,-106.9425,15,CrestedButte,2010,266,9/23/10,9,239,42854,8.473856209,145,298,323,2922.8,N,N,
15499197442,29137913@N02,http://flickr.com/photos/29137913@N02/15499197442,32.01592,-109.3228,14,ChiricahuaMountains,2014,283,10/10/14,10,0,40781,21.05228758,37,323,47,2066,N,N,
3764541514,29159482@N00,http://flickr.com/photos/29159482@N00/3764541514,36.58158,-118.7512,16,Sequoia,2009,200,7/19/09,7,137,51149,12.65686275,115,332,163,2104.49,N,N,
3332738945,29183378@N08,http://flickr.com/photos/29183378@N08/3332738945,40.68048,-115.4677,14,RubyMountains,2009,64,3/5/09,3,139,40435,11.78431373,119,274,491,2186.85,Y,N,
3332743013,29183378@N08,http://flickr.com/photos/29183378@N08/3332743013,40.68215,-115.4692,14,RubyMountains,2009,64,3/5/09,3,139,40435,11.78431373,119,274,491,2161.37,Y,N,
3333574124,29183378@N08,http://flickr.com/photos/29183378@N08/3333574124,40.68215,-115.4692,14,RubyMountains,2009,64,3/5/09,3,139,40435,11.78431373,119,274,491,2161.37,Y,N,
3416105005,29183378@N08,http://flickr.com/photos/29183378@N08/3416105005,40.66127,-115.4236,15,RubyMountains,2009,95,4/5/09,4,168,45619,8.333333333,133,273,546,2553.91,Y,N,
3756716436,29183378@N08,http://flickr.com/photos/29183378@N08/3756716436,40.467,-115.4558,15,RubyMountains,2009,198,7/17/09,7,274,52531,6.222222222,133,273,546,2750.35,Y,N,
3758717855,29183378@N08,http://flickr.com/photos/29183378@N08/3758717855,40.54955,-115.4047,15,RubyMountains,2009,198,7/17/09,7,274,52531,3.699346405,133,273,503,3283.48,Y,N,
3758867140,29183378@N08,http://flickr.com/photos/29183378@N08/3758867140,40.54856,-115.4054,14,RubyMountains,2009,198,7/17/09,7,274,52531,3.699346405,133,273,503,3320.58,Y,N,
3758900452,29183378@N08,http://flickr.com/photos/29183378@N08/3758900452,40.46822,-115.4591,15,RubyMountains,2009,198,7/17/09,7,274,52531,6.222222222,133,273,316,2722.01,Y,Y,
3758911722,29183378@N08,http://flickr.com/photos/29183378@N08/3758911722,40.45558,-115.4693,14,RubyMountains,2009,199,7/18/09,7,274,52531,4.751633987,133,273,491,2934.33,Y,Y,
3758932542,29183378@N08,http://flickr.com/photos/29183378@N08/3758932542,40.42989,-115.5063,16,RubyMountains,2009,199,7/18/09,7,274,52531,6.866013072,133,273,491,2776.62,Y,Y,
3896574615,29183378@N08,http://flickr.com/photos/29183378@N08/3896574615,40.66081,-115.398,15,RubyMountains,2009,249,9/6/09,9,274,45619,4.235294118,133,273,153,3100.76,N,N,
3896586189,29183378@N08,http://flickr.com/photos/29183378@N08/3896586189,40.65733,-115.4059,15,RubyMountains,2009,249,9/6/09,9,169,45619,8.062091503,133,273,546,2554.97,N,N,
3897362112,29183378@N08,http://flickr.com/photos/29183378@N08/3897362112,40.66004,-115.4038,15,RubyMountains,2009,249,9/6/09,9,274,45619,4.235294118,133,273,546,2768.6,N,N,
4851587421,29183378@N08,http://flickr.com/photos/29183378@N08/4851587421,40.62007,-115.38,15,RubyMountains,2010,213,8/1/10,8,274,50803,2.718954248,167,252,549,3043.83,Y,Y,
4873052503,29183378@N08,http://flickr.com/photos/29183378@N08/4873052503,40.70483,-115.3054,15,RubyMountains,2010,217,8/5/10,8,274,50458,2.218954248,167,252,503,3267.71,Y,N,
4873052863,29183378@N08,http://flickr.com/photos/29183378@N08/4873052863,40.71122,-115.3032,16,RubyMountains,2010,217,8/5/10,8,274,50458,2.218954248,167,252,549,3149.68,N,N,
4873057637,29183378@N08,http://flickr.com/photos/29183378@N08/4873057637,40.75974,-115.2708,15,RubyMountains,2010,217,8/5/10,8,236,50458,5.258169935,144,298,491,2600.63,Y,Y,
4873648600,29183378@N08,http://flickr.com/photos/29183378@N08/4873648600,40.65254,-115.351,16,RubyMountains,2010,218,8/6/10,8,274,50458,2.140522876,167,252,491,3090.82,N,N,
4873667538,29183378@N08,http://flickr.com/photos/29183378@N08/4873667538,40.73836,-115.273,15,RubyMountains,2010,217,8/5/10,8,237,50458,5.098039216,144,298,148,2765.73,Y,Y,
4873668264,29183378@N08,http://flickr.com/photos/29183378@N08/4873668264,40.77185,-115.2994,15,RubyMountains,2010,217,8/5/10,8,197,50458,8.5,144,298,491,2180.19,Y,N,
6067483902,29183378@N08,http://flickr.com/photos/29183378@N08/6067483902,40.64826,-115.3612,15,RubyMountains,2011,200,7/19/11,7,233,52186,1.450980392,154,278,549,3351.52,Y,N,
6067496452,29183378@N08,http://flickr.com/photos/29183378@N08/6067496452,40.4581,-115.4575,15,RubyMountains,2011,212,7/31/11,7,197,51149,4.689542484,154,278,546,2911.19,Y,N,
6101514090,29183378@N08,http://flickr.com/photos/29183378@N08/6101514090,40.62406,-115.4842,16,RubyMountains,2011,243,8/31/11,8,246,46656,0.944444444,154,278,549,3348.51,Y,N,
6176644585,29183378@N08,http://flickr.com/photos/29183378@N08/6176644585,40.63428,-115.4128,16,RubyMountains,2011,261,9/18/11,9,197,43546,5.258169935,154,278,546,2845.95,Y,N,
6462605219,29183378@N08,http://flickr.com/photos/29183378@N08/6462605219,40.68225,-115.4689,16,RubyMountains,2011,339,12/5/11,12,138,33178,10.23856209,154,298,491,2165.77,Y,N,
6462614035,29183378@N08,http://flickr.com/photos/29183378@N08/6462614035,40.68049,-115.4618,16,RubyMountains,2011,339,12/5/11,12,176,33178,7.336601307,154,279,491,2398.29,Y,N,
6711984023,29183378@N08,http://flickr.com/photos/29183378@N08/6711984023,40.67396,-115.4515,15,RubyMountains,2012,16,1/16/12,1,150,33869,11,158,297,546,2542.37,Y,N,
9763428622,29183378@N08,http://flickr.com/photos/29183378@N08/9763428622,40.53447,-115.4097,16,RubyMountains,2013,235,8/23/13,8,171,47693,4.950980392,170,268,491,3116.26,Y,N,
10068199223,29373015@N00,http://flickr.com/photos/29373015@N00/10068199223,37.88723,-107.7192,16,SanJuanMountains,2013,275,10/2/13,10,274,41472,7.369281046,140,267,581,3321.02,N,N,
8231026547,29382029@N03,http://flickr.com/photos/29382029@N03/8231026547,36.607,-118.7511,16,Sequoia,2011,323,11/19/11,11,186,35597,10.43464052,150,308,175,2131.48,N,N,
9062729412,29419036@N08,http://flickr.com/photos/29419036@N08/9062729412,38.95175,-120.1119,16,LakeTahoe,2013,121,5/1/13,5,112,49075,12.34640523,108,303,582,2004.41,Y,Y,
30557534062,29447297@N00,http://flickr.com/photos/29447297@N00/30557534062,35.79487,-105.7849,16,LakePeak,2016,304,10/30/16,10,153,37670,6.895424837,123,322,153,3467.19,N,N,
6086516173,29447297@N00,http://flickr.com/photos/29447297@N00/6086516173,35.7932,-105.7798,16,LakePeak,2011,239,8/27/11,8,153,46656,8.065359477,144,280,151,3571.53,Y,N,
6606778393,29447297@N00,http://flickr.com/photos/29447297@N00/6606778393,35.7961,-105.8021,15,LakePeak,2011,362,12/28/11,12,131,34560,10.63398693,140,281,315,3146.37,N,N,
4343777032,29447679@N02,http://flickr.com/photos/29447679@N02/4343777032,44.0718,-114.9609,16,SawtoothRange,2010,38,2/7/10,2,274,35597,3.526143791,168,249,323,2693.59,N,N,
8227396229,29447679@N02,http://flickr.com/photos/29447679@N02/8227396229,44.0718,-114.9609,16,SawtoothRange,2010,38,2/7/10,2,274,35597,3.526143791,168,249,323,2693.59,N,N,
3901939247,29484524@N00,http://flickr.com/photos/29484524@N00/3901939247,37.491,-118.8404,16,Yosemite,2009,249,9/6/09,9,215,45274,5.653594771,165,273,550,3220.01,N,N,
4832325341,29484524@N00,http://flickr.com/photos/29484524@N00/4832325341,37.47053,-118.0814,16,WhiteMountains,2010,185,7/4/10,7,174,52186,7.68627451,148,300,491,2653,N,N,
4832933646,29484524@N00,http://flickr.com/photos/29484524@N00/4832933646,37.47232,-118.0745,16,WhiteMountains,2010,185,7/4/10,7,168,52186,8.205882353,148,300,146,2809.2,N,N,
4832934694,29484524@N00,http://flickr.com/photos/29484524@N00/4832934694,37.47054,-118.0814,16,WhiteMountains,2010,185,7/4/10,7,174,52186,7.68627451,148,300,491,2653,N,N,
7702043454,29484524@N00,http://flickr.com/photos/29484524@N00/7702043454,38.8986,-114.3364,16,GreatBasinNationalPark,2012,187,7/5/12,7,140,52531,12.12418301,119,298,183,2407.58,N,N,
7702056310,29484524@N00,http://flickr.com/photos/29484524@N00/7702056310,38.90047,-114.3213,16,GreatBasinNationalPark,2012,187,7/5/12,7,173,52531,9.006535948,158,298,146,3120.22,Y,Y,
7702058978,29484524@N00,http://flickr.com/photos/29484524@N00/7702058978,38.91553,-114.3325,16,GreatBasinNationalPark,2012,187,7/5/12,7,142,52531,11.78431373,127,298,184,2743.98,Y,N,
9319242568,29484524@N00,http://flickr.com/photos/29484524@N00/9319242568,37.56554,-118.1819,16,WhiteMountains,2013,185,7/4/13,7,114,52186,6.320261438,170,265,491,3106.53,Y,Y,
